,track_id,artist_id,artist_name,artist_popularity,artist_followers,artist_genres,instrumentalness,duration_ms,time_signature,acousticness,speechiness,energy,loudness,tempo,key,valence,danceability,liveness
874,1jHg7bUEfa67jzcayP2SvK,51Blml2LZPmy7TTiAg47vQ,U2,81,3924029,"irish rock,permanent wave,rock",7.88e-06,190547,4,0.0391,0.0399,0.779,-6.361,115.017,1,0.202,0.699,0.12
875,19tR7gUutqhrZgN2oecNae,64KEffDW9EtZ1y2vBYgq8T,Marshmello,90,6717964,"brostep,edm,egyptian pop,pop,progressive electro house",0.0432,174533,4,0.147,0.0686,0.815,-6.246,124.033,11,0.215,0.805,0.368
876,2ZEqEHPOhJdkI9pCCW9pBD,23fqKkggKUBHNkbKtXEls4,Kygo,88,3966100,"edm,pop,tropical house",5.22e-05,195714,4,0.0623,0.0645,0.911,-2.979,125.959,9,0.335,0.653,0.301
877,52lFClZTgHPAhG8B7VXtFZ,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,84,5799626,"dance pop,pop,post-teen pop,viral pop",0.000103,192787,4,0.156,0.0711,0.775,-5.316,122.002,1,0.659,0.786,0.0962
878,7ioXq2vIeCN5qXAWGuZVuw,2QYEvpsWUOjqaYuxDPTCmV,Diddy - Dirty Money,57,89227,hip pop,0.258,416800,4,0.00394,0.047,0.611,-8.25,128.003,11,0.45,0.751,0.224
879,591nHHHzZl1NLt9PMKpinM,1vCWHaC5f2uS3yhpwWbIA6,Avicii,85,11075201,"big room,edm,pop",0.000146,208320,4,0.328,0.0374,0.807,-3.699,127.929,6,0.586,0.511,0.316
880,51N3PusY92uUZr75v9JrCo,6xQvQwZQQuq9R3TdPNbcR8,Bassjackers,66,443546,"big room,dance pop,deep big room,dutch house,edm,electro house,progressive electro house,progressive house,tropical house",0.109,187520,4,0.0485,0.248,0.841,-5.729,128.097,8,0.331,0.636,0.38
881,4663ji2gG1RIsqDlxrpSOS,3kOPviLsiuKCFTTsHc47lI,Clinton Sparks,44,4235,,0.000319,224000,4,0.311,0.078,0.592,-5.798,150.097,10,0.325,0.593,0.108
882,5Sey3HgGa6KB46mlOyCClZ,6hyMWrxGBsOx6sWcVj1DqP,Sebastian Ingrosso,66,636263,"big room,dance pop,deep big room,edm,electro house,progressive electro house,progressive house,tropical house",0.000128,205440,4,0.0124,0.0458,0.871,-4.893,125.043,1,0.141,0.412,0.2
883,2tW2Kn1IGFFVfRVnQE2UaQ,5aBWZE8TOaaA9O50ENS3EM,Ivan Gough,53,35144,big room,3.14e-06,185625,4,0.0435,0.0606,0.831,-4.514,128.025,7,0.376,0.51,0.346
884,4pWawf1Rq4qHDv4Ktqjg2D,45eNHdiiabvmbp4erw26rg,ILLENIUM,75,452700,"bass trap,edm,pop",0.000735,240508,4,0.0663,0.0776,0.826,-4.577,117.099,0,0.215,0.589,0.367
885,6tPJXUMn1AjvEBqzwTUHOU,2rTo8KIkBTFjQS7VvaKYQ4,W&W,67,493805,"big room,deep big room,edm,electro house,progressive electro house,progressive house,progressive trance,trance",0.00264,147231,4,0.0663,0.0718,0.94,-3.894,129.958,6,0.297,0.393,0.546
886,6QcIPGlQpohjUNPpIv1OsB,47z7ZrgFoBvVpCnElCE3Zh,Yellow Claw,73,641554,"bass trap,brostep,edm,electro house,electronic trap",0.00239,198153,4,0.368,0.0453,0.742,-3.089,160.108,5,0.33,0.573,0.285
887,4T77iXUxETQmjyxMkuCSTr,4D75GcNG95ebPtNvoNVXhz,Afrojack,75,2387633,"big room,dance pop,deep big room,dutch house,edm,electro house,pop,progressive electro house,progressive house,tropical house",0.0,186613,4,0.261,0.182,0.852,-4.006,129.936,0,0.325,0.392,0.0752
888,4G9NHCx2mqiYrmBYpNyEbU,4lTzofj5yifSwIHhpUCypb,Sam Berson,36,1169,,3.88e-06,176000,4,0.0795,0.0422,0.606,-5.686,179.992,11,0.183,0.433,0.318
889,40AYRnDKhhrH4JZO4KS9Dj,6hyMWrxGBsOx6sWcVj1DqP,Sebastian Ingrosso,66,636263,"big room,dance pop,deep big room,edm,electro house,progressive electro house,progressive house,tropical house",0.0,221273,4,0.0731,0.0515,0.736,-4.617,128.053,4,0.434,0.485,0.061
890,6PUIzlqotEmPuBfjbwYWOB,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,84,7339501,pop,8.72e-06,214912,4,0.0153,0.0513,0.811,-5.734,126.007,1,0.114,0.564,0.125
891,56xFEo61VO28nrT1MVPHoB,2rTo8KIkBTFjQS7VvaKYQ4,W&W,67,493805,"big room,deep big room,edm,electro house,progressive electro house,progressive house,progressive trance,trance",0.814,170625,4,0.00484,0.0589,0.886,-3.661,128.003,7,0.18,0.629,0.1
892,0AhRPDuVwHkLAACbPXidb3,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,83,6219268,"dance pop,neo mellow,piano rock,pop,pop quebecois,pop rap,pop rock",9.53e-06,214067,4,0.215,0.0406,0.783,-4.88,125.985,2,0.152,0.518,0.14
893,1UPyhGntpIx9jGJ5UVtKVS,6BrvowZBreEkXzJQMpL174,Hardwell,75,2551134,"big room,dance pop,deep big room,dutch house,edm,electro house,pop,progressive electro house,progressive house,tropical house",0.0,189375,4,0.0172,0.0486,0.877,-3.595,127.952,3,0.35,0.581,0.248
894,5f1YfFHlbVMzWZJfazGAMl,4uiMn2g0pgTrhN096QJhbp,Borgeous,68,392844,"big room,dance pop,deep big room,edm,electro house,progressive electro house,progressive house,tropical house,tropical pop edm",0.0,204613,4,0.00761,0.0403,0.771,-4.078,127.959,6,0.388,0.61,0.0731
895,3i4SQvUfK8Un3YkraZwkNr,4D75GcNG95ebPtNvoNVXhz,Afrojack,75,2387633,"big room,dance pop,deep big room,dutch house,edm,electro house,pop,progressive electro house,progressive house,tropical house",1.53e-06,278174,4,0.0335,0.044,0.888,-3.172,128.025,2,0.211,0.57,0.048
896,669fROCQmNrZoJSqvdqoGx,1LOB7jTeEV14pHai6EXSzF,Cash Cash,71,372503,"big room,dance pop,edm,electro house,electropop,electropowerpop,indie poptimism,pop,tropical house",0.000507,220000,4,0.0839,0.0384,0.74,-4.701,127.973,7,0.186,0.666,0.568
897,1nas007nDbzLwDGwvMdz79,4YLQaW1UU3mrVetC8gNkg5,3LAU,63,230755,"big room,brostep,deep big room,edm,electro house,electronic trap,mashup,pop,progressive electro house,progressive house,tropical house,tropical pop edm",0.0,210469,4,0.182,0.0817,0.803,-3.635,127.927,1,0.292,0.513,0.34
898,5kC6r4q71XMzsuLAYesseb,4sTQVOfp9vEMCemLw50sbu,Galantis,77,2282609,"big room,dance pop,edm,electro house,pop,pop rap,tropical house",0.0073,215135,4,0.00099,0.054,0.918,-3.071,127.942,8,0.0936,0.358,0.164
899,7tCh6QMIwQJkt45fBGX5NI,0daugAjUgbJSqdlyYNwIbT,Vicetone,68,228975,"big room,catstep,dance pop,deep big room,edm,electro house,pop,progressive electro house,progressive house,tracestep,tropical house",4.34e-06,207038,4,0.113,0.0472,0.791,-3.611,128.011,2,0.204,0.513,0.25
900,0g5S3hPuTNFWRq2CbpXy9F,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,87,7988455,"big room,edm,pop,progressive house,tropical house",0.869,198480,4,0.00345,0.0401,0.882,-4.324,139.99,1,0.345,0.66,0.0319
901,5tt5l44zFqaKXZBBanapO8,5VLNuSikIBDD9d8gRfs93N,Johnny Third,35,2407,tracestep,0.0,216642,4,0.227,0.188,0.937,-1.271,153.881,0,0.391,0.443,0.313
902,4kdJ3ZIh4agYeUtpS6G96f,521qvhdobR0GzhvU6TFw76,Tritonal,67,139509,"big room,dance pop,edm,electro house,pop,progressive electro house,progressive house,tropical house,tropical pop edm",0.000454,275625,4,0.093,0.0524,0.85,-4.562,127.981,6,0.294,0.479,0.257
903,5irdIdByIFwZmKQroXthHV,5QySqc6yAFDx9m7fedFZmC,Brennan Heart,65,167725,"edm,hardstyle",6.17e-05,192500,4,0.298,0.0306,0.594,-6.449,149.907,2,0.287,0.552,0.262
904,405G0eZIVu9mcG3o0VlGKa,4D75GcNG95ebPtNvoNVXhz,Afrojack,75,2387633,"big room,dance pop,deep big room,dutch house,edm,electro house,pop,progressive electro house,progressive house,tropical house",0.00022,252997,4,0.158,0.0693,0.821,-5.369,129.027,0,0.117,0.59,0.199
905,2OgOeXUb4bIXE4vGDVDaRO,0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,80,2461638,"edm,progressive house,progressive trance,trance",0.506,161779,4,0.072,0.0951,0.946,-6.137,132.048,9,0.162,0.516,0.143
906,4cMOoVwR1HghXS5NHwVnMh,1UtBjqMZBAmqIPlDrKu7Tr,Andrew Rayel,62,88970,"big room,deep big room,edm,progressive house,progressive trance,trance,uplifting trance",0.316,151818,4,0.000357,0.0659,0.818,-6.598,132.135,1,0.188,0.477,0.246
907,4dSUq6XjY2Z7X3IdyR0Aig,4uiMn2g0pgTrhN096QJhbp,Borgeous,68,392844,"big room,dance pop,deep big room,edm,electro house,progressive electro house,progressive house,tropical house,tropical pop edm",0.000249,225117,4,0.0111,0.0406,0.746,-4.457,127.988,6,0.111,0.547,0.0587
908,51sV0UomITmwZEI5k6NuSm,1flYnVP7znbiEcL0ELwwTt,JETFIRE,50,24621,"big room,deep big room,electro house,progressive electro house,sky room",0.376,173178,4,0.00147,0.184,0.994,-1.119,128.002,8,0.0775,0.569,0.17
909,4bwzssgMDOz3nfxkpSqTj8,1xT5p0VBpnZDrvVSjX9sri,Dash Berlin,64,367372,"big room,edm,progressive house,progressive trance,trance,uplifting trance",0.0,203438,4,0.141,0.044,0.753,-2.371,127.965,7,0.345,0.548,0.368
910,2UXfcIiYWyIvKBlHyNQlsD,521qvhdobR0GzhvU6TFw76,Tritonal,67,139509,"big room,dance pop,edm,electro house,pop,progressive electro house,progressive house,tropical house,tropical pop edm",0.0,225973,4,0.123,0.0972,0.887,-4.308,125.993,0,0.53,0.478,0.276
911,2SI3K6Q7h8dMzJrNGSzoy9,7e1BNCygl2Gf7CX8LrByPv,Ummet Ozcan,64,242394,"big room,deep big room,edm,electro house,progressive electro house,progressive house",0.792,191250,4,0.00595,0.0443,0.958,-3.47,127.997,4,0.231,0.711,0.168
912,0YzCQcsgj6KqwBHVx1mZrH,4AVFqumd2ogHFlRbKIjp1t,Alesso,81,2370989,"big room,dance pop,edm,electro house,pop,progressive electro house,tropical house",0.0,209867,4,0.0334,0.0646,0.752,-4.127,125.87,5,0.376,0.509,0.262
913,6Wrn8vD4z8kHBQpTDQOkUS,4D75GcNG95ebPtNvoNVXhz,Afrojack,75,2387633,"big room,dance pop,deep big room,dutch house,edm,electro house,pop,progressive electro house,progressive house,tropical house",0.946,183750,4,0.0984,0.0456,0.9,-5.245,127.995,5,0.294,0.694,0.473
914,3nS1KIP0XPvE0FU6x6pbbr,2OEfOu8gvperJc2LcqGsjc,Chris Schweizer,42,10645,"deep uplifting trance,progressive house,progressive trance,progressive uplifting trance,trance,uplifting trance",0.00271,183765,4,0.00864,0.0699,0.912,-5.727,127.977,11,0.0801,0.503,0.373
915,4s4hpIccJuGOmMzHMoEHWs,73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,75,2045052,"belgian dance,big room,deep big room,dutch hip hop,edm,electro house,progressive electro house,tropical house",1.87e-05,207103,4,0.00263,0.295,0.922,-4.748,127.999,7,0.634,0.561,0.506
916,0Ev2T20215s50FusZoHCBk,77AiFEVeAVj2ORpC85QVJs,Steve Aoki,84,2801802,"big room,dance pop,edm,electro house,pop,tropical house",0.00453,285000,4,0.00443,0.0427,0.857,-4.566,128.006,10,0.196,0.696,0.207
917,6T88yq0DaaC1ctDsHw620y,0XqFDQJjqW5PfhfBCb53LR,Sick Individuals,62,89728,"big room,deep big room,dutch house,edm,electro house,progressive electro house,progressive house,sky room",0.0294,204375,4,0.00509,0.0423,0.9,-5.409,128.139,2,0.308,0.476,0.672
918,6XdQGQ3p206TcowaJwZVlI,5lXf3xjcLx6BmYMY6TvczJ,Paris Blohm,53,40569,"big room,deep big room,edm,electro house,progressive electro house,progressive house,sky room",6.54e-05,197817,4,0.00296,0.107,0.888,-4.032,128.023,11,0.183,0.468,0.676
919,7FVsxsirLsYKMVFFnVUJtB,033DxVOVQqNlUy6yEI03ar,BYNON,38,2781,,0.0,210938,4,0.425,0.0516,0.796,-3.128,128.01,9,0.19,0.492,0.139
920,7cSkOU3iJxyKqcmDIueU7U,5X4LWwbUFNzPkEas04uU82,DVBBS,69,780988,"big room,dance pop,deep big room,edm,electro house,pop,progressive electro house,tropical house",0.0212,226362,4,0.019,0.0407,0.865,-3.939,127.982,5,0.166,0.54,0.412
921,5EzYLV3WnoAXU1mJLFlc22,7us9kFadl2fztbHSvlNk6M,Ryos,48,5766,"big room,deep big room,deep pop edm,progressive electro house,sky room",0.000164,195015,4,0.0355,0.0841,0.825,-4.124,128.003,1,0.146,0.489,0.285
922,3WY9A8QQkavF4UjCHQ2gIo,3fjs4zbBFxEFFe8Wyojo0G,Elephante,67,67635,"edm,electropop,indie poptimism,pop,tropical house,tropical pop edm",0.000938,198867,4,0.000705,0.132,0.881,-4.802,127.947,2,0.468,0.262,0.724
923,6vPJvkEuWZPcv58NnQ3dBR,4AVFqumd2ogHFlRbKIjp1t,Alesso,81,2370989,"big room,dance pop,edm,electro house,pop,progressive electro house,tropical house",1.74e-06,232533,4,0.0721,0.0397,0.839,-3.865,126.029,2,0.516,0.572,0.197
924,29OXcEI9sPjLKja6WhW5iC,47BEc2RoW53owMyxacXWdV,Yves V,64,161235,"big room,deep big room,edm,electro house,house,progressive electro house,progressive house,tropical house",0.00104,208196,4,0.00329,0.0976,0.961,-3.818,128.002,2,0.263,0.51,0.912
925,4FvTvuFugOvFtlrs75rPpv,47BEc2RoW53owMyxacXWdV,Yves V,64,161235,"big room,deep big room,edm,electro house,house,progressive electro house,progressive house,tropical house",0.907,253125,4,0.000496,0.0575,0.977,-2.512,127.99,5,0.0976,0.729,0.0346
926,2LY5MoU6Yqoisw0kfpPc2i,47BEc2RoW53owMyxacXWdV,Yves V,64,161235,"big room,deep big room,edm,electro house,house,progressive electro house,progressive house,tropical house",0.0,213794,4,0.00674,0.0342,0.891,-2.604,128.032,8,0.782,0.557,0.397
927,3YfN8zTiJT86lkCeix7st4,47BEc2RoW53owMyxacXWdV,Yves V,64,161235,"big room,deep big room,edm,electro house,house,progressive electro house,progressive house,tropical house",0.932,206250,4,0.00419,0.0438,0.971,-4.976,128.015,11,0.194,0.544,0.362
928,3Pn4AvdBqPtQFa3UffW0ps,1UtBjqMZBAmqIPlDrKu7Tr,Andrew Rayel,62,88970,"big room,deep big room,edm,progressive house,progressive trance,trance,uplifting trance",9.99e-06,165000,4,0.00472,0.115,0.934,-3.699,127.973,2,0.483,0.555,0.202
929,5I2zmJgLvqmaVwpkLyMHvD,4uiMn2g0pgTrhN096QJhbp,Borgeous,68,392844,"big room,dance pop,deep big room,edm,electro house,progressive electro house,progressive house,tropical house,tropical pop edm",0.527,185678,4,0.00075,0.0646,0.95,-4.199,128.057,5,0.0643,0.629,0.378
930,1KKdndYJj8eb5K6bDiNj0Q,53M4Iv2RkzzxFFvW2B1jhC,Breathe Carolina,68,246577,"big room,deep big room,edm,electro house,electropowerpop,emo,pop punk,screamo,trancecore",0.000196,223359,4,0.00305,0.0609,0.798,-4.454,128.031,8,0.235,0.463,0.137
931,7DcY0SUvSIcIjHeSGhTXDk,2wX6xSig4Rig5kZU6ePlWe,KSHMR,72,776639,"big room,dance pop,deep big room,edm,electro house,progressive electro house,tropical house",1.53e-05,185640,4,0.0352,0.0501,0.728,-5.005,128.07,8,0.32,0.521,0.783
932,5ScMaEiUXf9BATTbDKNFq8,1HxJeLhIuegM3KgvPn8sTa,Jack Ü,69,876353,"edm,electro house,pop",0.000307,206197,4,0.00266,0.0424,0.863,-4.128,141.919,8,0.475,0.572,0.127
933,3DzAiLc1KqEHFKHpiumPuE,7pBOITqchmeLdaWJyjAW0N,Alvita,30,3646,"deep big room,dutch house",0.869,189248,4,0.0785,0.0403,0.948,-4.764,128.019,5,0.278,0.572,0.574
934,1FO9KcDB4FbohTjtiJgKwH,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,83,3839433,"big room,brostep,dance pop,edm,electro house,house,pop,trance,tropical house",0.0302,218405,4,0.0151,0.129,0.886,-3.572,127.965,4,0.435,0.64,0.13
935,4FZ0pOYYCxZGjHOz1yDUX2,5dlXp2PYNwRSdvFtSBFN9X,RIVERO,42,6803,"big room,deep big room,sky room",0.0051,245302,4,0.0253,0.0931,0.95,-6.016,128.039,5,0.0394,0.578,0.476
936,4j71Wz1AsHJPx5ZRZ75WYk,72S5xAuE30pC3FHJHaz5CQ,Vigel,45,3720,"deep big room,sky room",0.855,201094,4,0.000111,0.0913,0.99,-3.219,129.989,11,0.106,0.613,0.223
937,56T1QA7202iW7fZes2PTUe,64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,87,2668346,"dance pop,pop,post-teen pop",8.57e-06,263960,4,0.0451,0.0388,0.664,-7.335,128.009,3,0.361,0.637,0.0976
938,6YwLgicpvVuMt1eE2OldwQ,6VD4UEUPvtsemqD3mmTqCR,Deorro,71,786061,"big room,dance pop,deep big room,edm,electro house,melbourne bounce,pop,progressive electro house,tropical house",0.0,211975,4,0.0288,0.219,0.883,-3.226,127.961,5,0.499,0.699,0.817
939,6IAJ2QQ1unvKrEs6hCmG07,7vk5e3vY1uw9plTHJAMwjN,Alan Walker,86,5381964,"edm,tropical house",0.0801,251680,4,0.00708,0.0623,0.805,-6.797,128.049,6,0.144,0.646,0.0852
940,2TcZ05FR0xQWZOaFWyRWUt,5Ip2ecnyGpNyZvPuuYU8Ai,Dzeko & Torres,55,88714,"big room,deep big room,edm,electro house,progressive electro house,sky room",0.000216,162462,4,0.00763,0.0967,0.931,-2.867,129.975,3,0.17,0.591,0.153
941,79FyjM0ZxYm3eqrCMhN2sa,1vo8zHmO1KzkuU9Xxh6J7W,MOTi,68,145756,"big room,deep big room,edm,electro house,house,progressive electro house,progressive house",0.468,161719,4,0.00696,0.0508,0.889,-4.082,128.005,6,0.3,0.62,0.195
942,0gb1J5UrTpzaU1s3nupgCd,4sTQVOfp9vEMCemLw50sbu,Galantis,77,2282609,"big room,dance pop,edm,electro house,pop,pop rap,tropical house",0.00762,189127,4,0.0282,0.0397,0.916,-4.014,126.01,6,0.803,0.671,0.24
943,46lFttIf5hnUZMGvjK0Wxo,4sTQVOfp9vEMCemLw50sbu,Galantis,77,2282609,"big room,dance pop,edm,electro house,pop,pop rap,tropical house",0.00193,227074,4,0.00711,0.0469,0.805,-4.119,126.008,1,0.383,0.506,0.0856
944,0d1809xMIfcZXgtJ1cFw3I,6C0KWmCdqrLU2LzzWBPbOy,Headhunterz,65,300906,"edm,hardstyle",0.000265,259219,4,0.00545,0.0571,0.817,-3.624,127.952,11,0.45,0.623,0.11
945,7yz7xxHAG4ChgrSeMvIXIo,2wX6xSig4Rig5kZU6ePlWe,KSHMR,72,776639,"big room,dance pop,deep big room,edm,electro house,progressive electro house,tropical house",0.0,189375,4,0.0998,0.0963,0.834,-3.398,127.935,4,0.473,0.594,0.149
946,1Nf0mk83xLd3CyL8ybd8vw,21mKp7DqtSNHhCAU2ugvUw,ODESZA,76,826622,"chillwave,ninja",0.00413,191250,4,0.0244,0.081,0.954,-3.336,127.959,9,0.616,0.581,0.223
947,2c8RzaJ9VOLQfIzAT0JDVj,1V3VTM7VspiQjcmRhC010n,Quintino,69,336297,"big room,brostep,deep big room,dutch house,edm,electro house,progressive electro house,progressive house",0.000101,183750,4,0.00814,0.0858,0.803,-7.192,127.998,2,0.172,0.567,0.398
948,7CZvFZDozMBgbfKSePgpSk,6sFIWsNpZYqfjUpaCgueju,Carly Rae Jepsen,74,3008510,"canadian pop,dance pop,electropop,indie poptimism,pop,post-teen pop",0.000336,215626,4,0.0402,0.0392,0.764,-6.706,127.987,2,0.568,0.609,0.0988
949,56p4Sbcwv5hPUSGjV11PjP,1xT5p0VBpnZDrvVSjX9sri,Dash Berlin,64,367372,"big room,edm,progressive house,progressive trance,trance,uplifting trance",0.0,145811,4,0.0052,0.0328,0.677,-2.909,128.133,0,0.463,0.526,0.328
950,12mGwph2YzDIlChtq3EdXP,64KEffDW9EtZ1y2vBYgq8T,Marshmello,90,6717964,"brostep,edm,egyptian pop,pop,progressive electro house",0.0164,273803,4,0.0244,0.0353,0.953,-3.74,142.011,2,0.397,0.636,0.108
951,1ell2ontTnLR2nVdiQxUSo,64KEffDW9EtZ1y2vBYgq8T,Marshmello,90,6717964,"brostep,edm,egyptian pop,pop,progressive electro house",1.21e-05,166002,4,0.0412,0.0305,0.921,-3.29,100.004,2,0.494,0.625,0.0782
952,2NvyKQtbrTYyiCHnmYrBRa,1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,87,2135176,"dance pop,pop,post-teen pop,tropical house",0.0,219718,4,0.0429,0.0904,0.975,-0.045,141.994,9,0.7,0.684,0.064
953,4mldVEKGD3qrpnM84AeP83,4j5KBTO4tk7up54ZirNGvK,NERVO,64,537755,"australian dance,big room,dance pop,deep big room,edm,electra,electro house,house,progressive electro house,progressive house",0.00219,256875,4,0.00784,0.0413,0.72,-5.204,127.996,5,0.316,0.638,0.101
954,6K3tSYk3V87rwlhMwtnxoP,3gk0OYeLFWYupGFRHqLSR7,Showtek,71,383251,"big room,deep big room,edm,electro house,hardstyle,progressive electro house,progressive house",0.134,182602,4,0.00132,0.0557,0.887,-5.922,128.019,1,0.37,0.595,0.42
955,4H63ey6mUOBfAu0KQ3qpYD,2wX6xSig4Rig5kZU6ePlWe,KSHMR,72,776639,"big room,dance pop,deep big room,edm,electro house,progressive electro house,tropical house",0.00152,172500,4,0.125,0.0714,0.979,-2.492,128.01,11,0.196,0.582,0.339
956,4GwXdVLueKZ8YhYjZmWtYh,2rTo8KIkBTFjQS7VvaKYQ4,W&W,67,493805,"big room,deep big room,edm,electro house,progressive electro house,progressive house,progressive trance,trance",0.00091,133125,4,0.00707,0.227,0.968,-3.909,127.984,10,0.211,0.805,0.368
957,1WVZ7YYgdEIhGNFRWD3ByJ,6xQvQwZQQuq9R3TdPNbcR8,Bassjackers,66,443546,"big room,dance pop,deep big room,dutch house,edm,electro house,progressive electro house,progressive house,tropical house",0.218,170171,4,0.000322,0.0543,0.882,-3.317,128.095,5,0.308,0.747,0.351
958,0e2HDD0fceGiHTBDG6GOS0,0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,80,2461638,"edm,progressive house,progressive trance,trance",0.00356,187969,4,0.000855,0.0463,0.704,-3.72,128.105,2,0.241,0.528,0.266
959,4QCrll7dULNR3Fs6Qr5A7H,6C0KWmCdqrLU2LzzWBPbOy,Headhunterz,65,300906,"edm,hardstyle",0.0,198750,4,0.00148,0.0491,0.869,-3.725,127.965,5,0.189,0.475,0.269
960,7lQJrNMwkgrK6Ji4yvFApt,0wr85NuJuAYZsRzP1lJgiV,Wildstylez,65,109197,"edm,hardstyle",5.4e-06,212838,4,0.0117,0.0448,0.763,-3.812,147.854,6,0.21,0.479,0.329
961,3zDNawOBsMoGKjbiq3MIHb,7G7KvDCLdVG0Ok511Iqc9U,Disco Fries,50,14119,"big room,deep big room,deep tropical house,edm,electro house,progressive electro house,tropical pop edm",0.0,191250,4,0.0102,0.0511,0.786,-4.309,128.11,11,0.327,0.451,0.035
962,7aUQKqlFwXVxWgEiIfargD,1XLjkBxFokuDTlHt0mQkRe,Thomas Gold,55,99942,"big room,deep big room,deep pop edm,deep tropical house,edm,electro house,funky tech house,german techno,house,progressive electro house,progressive house,sky room",0.00167,192000,4,0.0654,0.055,0.833,-4.138,127.976,1,0.188,0.538,0.685
963,2d08QBDrm6K9yDNorcrIYL,1127FlmEDHXC26IBsg8zHP,Thomas Hayes,43,3858,,4.4e-06,198760,4,0.00403,0.0398,0.737,-3.453,127.68,1,0.0952,0.506,0.2
964,7JGqyqdzijtJeqVRhADFZd,6J4zegMTYP4nGJSpSDvy49,Rain Man,55,22190,"bass trap,edm,tropical pop edm",1.79e-06,200204,4,0.0691,0.0316,0.752,-3.676,97.998,11,0.453,0.654,0.077
965,4aY5372weXNI9zRc1bQfqc,1LOB7jTeEV14pHai6EXSzF,Cash Cash,71,372503,"big room,dance pop,edm,electro house,electropop,electropowerpop,indie poptimism,pop,tropical house",0.00989,202539,4,0.0262,0.0572,0.8,-6.519,127.931,9,0.457,0.578,0.11
966,5qM61pJDpUnVDjrSOkaouT,3XINWZaloea97SIRiyTJxX,DubVision,66,157874,"big room,deep big room,edm,electro house,progressive electro house,progressive house,tropical house",0.0,211250,4,0.0256,0.0835,0.86,-4.214,127.991,0,0.119,0.489,0.401
967,6t8d3jLQMN3C5JDkOjIhnf,6fcTRFpz0yH79qSKfof7lp,Seven Lions,67,235099,"big room,brostep,chillstep,edm,electro house,electronic trap,pop",1.25e-06,225015,4,0.00206,0.0583,0.835,-3.793,127.994,7,0.201,0.47,0.843
968,1uIWPo8xdptit7XREqjHZ4,53M4Iv2RkzzxFFvW2B1jhC,Breathe Carolina,68,246577,"big room,deep big room,edm,electro house,electropowerpop,emo,pop punk,screamo,trancecore",0.0,230787,4,0.0298,0.339,0.942,-3.612,139.786,1,0.322,0.457,0.296
969,77EfrbrhSpMJcJmTgRigPO,2FmzVitXZjIkFolH8HXd4j,Flosstradamus,65,218335,"bass trap,brostep,edm,electro house,electronic trap,mashup,moombahton",0.135,241702,4,0.00399,0.0468,0.79,-4.683,144.998,11,0.233,0.579,0.101
970,4XFhI7YMNLz82G6V17UzZM,6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,79,1425901,"big room,dance pop,deep big room,dutch house,edm,electro house,pop,progressive electro house,tropical house",0.374,165000,4,0.000532,0.0496,0.93,-1.301,127.967,5,0.0938,0.666,0.397
971,2eInlKQuv2NarQXpaNmXbV,2jGvmFH6YE352p9LKmuB0y,Manse,47,13997,"big room,deep big room,deep pop edm,edm,electro house,progressive electro house,progressive house,sky room",0.000692,187360,4,0.0404,0.0382,0.692,-7.5,127.761,5,0.223,0.43,0.159
972,20ZdfNF27Ujrj7FVAk642R,6ydu7uQ1zZeWUA7FuKnTWG,Suyano,48,9863,"big room,deep big room,electro house,progressive electro house,sky room",0.381,189991,4,0.000123,0.0426,0.968,-2.288,128.184,6,0.143,0.364,0.199
973,0dcxfPQG6BfhmdwdOjqoSS,1xdeCF6RglHDkz8FSQhTm4,Nolan van Lith,41,3202,sky room,0.0,220000,4,0.00504,0.0293,0.562,-5.031,128.042,2,0.282,0.455,0.365
974,5vsqrujE1cwPUsnP4K2uhM,2OFEXARoSZyZLR6S0oV2R7,Tom Swoon,52,57171,"big room,deep big room,deep pop edm,edm,electro house,progressive electro house,progressive house,sky room",0.0,228750,4,0.0533,0.0388,0.868,-3.324,128.035,8,0.27,0.579,0.353
975,2VTaxfohDPKx2BqfpB0P0k,5ChF3i92IPZHduM7jN3dpg,Nicky Romero,71,1406084,"big room,dance pop,deep big room,dutch house,edm,electro house,house,pop,progressive electro house,progressive house,tropical house",0.00054,213750,4,0.0168,0.067,0.935,-3.798,128.042,3,0.385,0.55,0.43
976,1scCOedTs1SOKQCW59x7Gw,4ZirjJOwfWpjMEj6xDe0I2,Sunrlse,41,332,,0.568,166400,4,0.000653,0.155,0.933,-4.308,75.047,0,0.495,0.583,0.22
977,0EIPUnOYJQujsqoezHkFtN,1x0ScxgiyFRQDKT4VwcLHa,LNY TNZ,57,32927,"edm,electro house,hardstyle",0.000126,208012,4,0.00505,0.0593,0.911,-4.157,150.03,4,0.655,0.668,0.327
